2004,1279,2903.1,27.0,2570.0,57.0,200000,Coconut
2004,13283,2903.1,27.0,27170.0,57.5,4847,Coconut
2004,52119,2903.1,27.0,114744.0,57.0,51239,Coconut
2004,725,2996.6,27.0,1402.0,55.0,216396,Coconut
2004,12885,2996.6,27.0,23456.0,56.0,2644,Coconut
2004,51179,2996.6,27.0,107809.0,54.0,44235,Coconut
2004,468,3522.8,27.2,1132.0,58.0,203317,Coconut
2004,11841,3522.8,27.2,23960.0,58.0,2134,Coconut
2004,50975,3522.8,27.2,126487.0,59.0,45186,Coconut
2004,206,3729.8,27.0,804.0,50.0,238542,Coconut
2004,10922,3729.8,27.0,30362.0,54.0,1516,Coconut
2004,51390,3729.8,27.0,124492.0,53.0,57259,Coconut
2004,177,2746.2,27.0,792.0,52.0,234779,Coconut
2004,10723,2746.2,27.0,34153.0,51.0,1493,Coconut
2004,51709,2746.2,27.0,132551.0,57.0,64409,Coconut
2004,146,3360.0,27.2,338.0,57.0,249978,Coconut
2004,10910,3360.0,27.2,22966.0,60.0,637,Coconut
2004,51355,3360.0,27.2,131763.0,57.0,43311,Coconut
2004,160,3605.4,27.1,404.0,57.0,24848,Coconut
2004,10912,3605.4,27.1,24184.0,54.0,761,Coconut
2004,51353,3605.4,27.1,124387.0,54.5,45608,Coconut
2004,142,3512.4,26.8,343.0,56.6,234581,Coconut
2004,10505,3512.4,26.8,23099.0,55.5,646,Coconut
2004,51040,3512.4,26.8,117825.84,58.5,43562,Coconut
2004,154,3296.0,37.0,336.0,59.5,200000,Coconut
2004,10318,3296.0,37.0,22594.0,55.0,4847,Coconut
2004,48083,3296.0,37.0,116481.07,53.0,51239,Coconut
2004,143,3550.0,38.0,316.0,53.5,216396,Coconut
2004,9283,3550.0,38.0,21400.0,52.5,2644,Coconut
2004,47200,3550.0,38.0,122102.0,56.0,44235,Coconut
2004,158,3654.0,39.0,382.0,57.0,203317,Coconut
2004,8982,3654.0,39.0,19578.0,57.5,2134,Coconut
2004,46990,3654.0,39.0,121037.0,57.0,45186,Coconut
2004,103,233.0,40.0,231.0,55.0,238542,Coconut
2004,8239,233.0,40.0,18951.0,56.0,1516,Coconut
2004,44563,233.0,40.0,110579.0,54.0,57259,Coconut
2004,96,234.0,41.0,221.0,58.0,234779,Coconut
2004,6949,234.0,41.0,15362.0,58.0,1493,Coconut
2004,44663,234.0,41.0,120373.0,59.0,64409,Coconut
2004,110,3105.0,42.0,291.0,50.0,249978,Coconut
2004,6824,3105.0,42.0,17231.0,54.0,637,Coconut
2004,43013,3105.0,42.0,119359.0,53.0,43311,Coconut
2004,95,236.0,43.0,283.0,52.0,24848,Coconut
2004,6441,236.0,43.0,17690.0,51.0,761,Coconut
2004,4012,2903.1,27.0,7157.0,57.0,45608,Coconut
2004,4877,2903.1,27.0,8700.0,57.0,234581,Coconut
2004,4930,2903.1,27.0,41266.0,60.0,646,Coconut
2004,4954,2996.6,27.0,8838.0,57.0,43562,Coconut
2004,5019,2996.6,27.0,8954.0,57.0,200000,Coconut
2004,5127,2996.6,27.0,42915.0,54.0,4847,Coconut
2004,5174,3522.8,27.2,9230.0,54.5,51239,Coconut
2004,5294,3522.8,27.2,44313.0,56.6,216396,Coconut
2004,5474,3522.8,27.2,45820.0,55.5,2644,Coconut
2004,5864,3729.8,27.0,49084.0,58.5,44235,Coconut
2004,7028,3729.8,27.0,86311.0,59.5,203317,Coconut
2004,7403,3729.8,27.0,57642.0,55.0,2134,Coconut
2004,7501,2746.2,27.0,58405.0,53.0,45186,Coconut
2004,7714,2746.2,27.0,60751.0,53.5,238542,Coconut
2004,7856,2746.2,27.0,109506.0,52.5,1516,Coconut
2004,32,3360.0,27.2,114.0,56.0,57259,Coconut
2004,1,3360.0,27.2,3.0,57.0,234779,Coconut
2004,30,3360.0,27.2,95.0,57.5,1493,Coconut
2004,6,3605.4,27.1,19.0,57.0,64409,Coconut
2004,15,3605.4,27.1,54.0,55.0,249978,Coconut
2004,4,3605.4,27.1,13.0,56.0,200000,Coconut
2004,39,3512.4,26.8,123.0,54.0,4847,Coconut
2004,6,3512.4,26.8,19.0,58.0,51239,Coconut
2004,12,3512.4,26.8,32.0,58.0,216396,Coconut
2004,3,3296.0,37.0,8.0,59.0,2644,Coconut
2004,17,3296.0,37.0,50.0,50.0,44235,Coconut
2004,3,3296.0,37.0,10.0,54.0,203317,Coconut
2004,9,3550.0,38.0,29.0,53.0,2134,Coconut
2004,21,3550.0,38.0,44.0,52.0,45186,Coconut
2004,11,3550.0,38.0,33.0,51.0,238542,Coconut
2004,4,3654.0,39.0,14.0,57.0,1516,Coconut
2004,15,3654.0,39.0,56.0,57.0,57259,Coconut
2004,8,3654.0,39.0,26.0,60.0,234779,Coconut
2004,29,233.0,40.0,98.0,57.0,1493,Coconut
2004,1,233.0,40.0,3.0,57.0,64409,Coconut
2004,13736,233.0,40.0,58637.0,54.0,249978,Coconut
2004,14003,234.0,41.0,59777.0,54.5,637,Coconut
2004,14179,234.0,41.0,60528.0,56.6,43311,Coconut
2004,14319,234.0,41.0,61126.0,55.5,24848,Coconut
2004,14464,3105.0,42.0,623687.0,58.5,761,Coconut
2004,14876,3105.0,42.0,63504.0,59.5,45608,Coconut
2004,14976,3105.0,42.0,63931.0,55.0,234581,Coconut
2004,15009,236.0,43.0,73730.0,53.0,646,Coconut
2004,15114,2903.1,27.0,118416.0,53.5,43562,Coconut
2004,16224,2903.1,27.0,130132.0,52.5,200000,Coconut
2004,17095,2903.1,27.0,154889.0,56.0,4847,Coconut
2004,17512,2996.6,27.0,171739.0,57.0,51239,Coconut
2004,17587,2996.6,27.0,172475.0,57.5,216396,Coconut
2004,17771,2996.6,27.0,177939.0,57.0,2644,Coconut
2004,17825,3522.8,27.2,313547.0,55.0,44235,Coconut
2004,3147,3522.8,27.2,2783.0,56.0,203317,Coconut
2004,2578,3522.8,27.2,1533.0,54.0,2134,Coconut
2004,1591,3729.8,27.0,1647.0,58.0,45186,Coconut
2004,1298,3729.8,27.0,975.0,58.0,238542,Coconut
2004,4,3729.8,27.0,2.0,59.0,1516,Coconut
2004,1122,2746.2,27.0,836.0,50.0,57259,Coconut
2004,917,2746.2,27.0,806.0,54.0,234779,Coconut
2004,819,2746.2,27.0,880.0,53.0,1493,Coconut
2004,619,3360.0,27.2,770.0,52.0,64409,Coconut
2004,391,3360.0,27.2,395.0,51.0,249978,Coconut
2004,211,3360.0,27.2,187.0,57.0,637,Coconut
2004,153,3605.4,27.1,187.0,57.0,43311,Coconut
2004,111,3605.4,27.1,121.0,60.0,24848,Coconut
2004,76,3605.4,27.1,103.0,57.0,761,Coconut
2004,53,3512.4,26.8,71.0,57.0,45608,Coconut
2004,2688,3512.4,26.8,3961.0,54.0,234581,Coconut
2004,2311,3512.4,26.8,4247.0,54.5,646,Coconut
2004,2188,3296.0,37.0,3290.0,56.6,43562,Coconut
2004,1998,3296.0,37.0,3138.0,55.5,200000,Coconut
2004,2006,3296.0,37.0,3423.0,58.5,4847,Coconut
2004,2034,3550.0,38.0,3899.0,59.5,51239,Coconut
2004,2035,3550.0,38.0,4015.0,55.0,216396,Coconut
2004,2074,3550.0,38.0,4279.0,53.0,2644,Coconut
2004,2127,3654.0,39.0,4167.0,53.5,44235,Coconut
2004,2090,3654.0,39.0,4479.0,52.5,203317,Coconut
2004,2059,3654.0,39.0,3699.0,56.0,2134,Coconut
2004,2050,233.0,40.0,4904.0,57.0,45186,Coconut
2004,1865,233.0,40.0,2821.0,57.5,238542,Coconut
2004,1841,233.0,40.0,3472.0,57.0,1516,Coconut
2004,1799,234.0,41.0,3647.0,55.0,200000,Coconut
2004,1468,234.0,41.0,393.0,56.0,4847,Coconut
2004,568,234.0,41.0,167.0,54.0,51239,Coconut
2004,407,3105.0,42.0,71.0,58.0,216396,Coconut
2004,177,3105.0,42.0,52.0,58.0,2644,Coconut
2004,51,3105.0,42.0,12.0,59.0,44235,Coconut
2004,173,236.0,43.0,51.0,50.0,203317,Coconut
2004,201,236.0,43.0,61.0,54.0,2134,Coconut
2013,206,321.0,128.0,67.0,53.0,45186,Cocoa
2014,243,3654.0,129.0,62.0,52.0,238542,Cocoa
2015,123,323.0,130.0,32.0,51.0,1516,Cocoa
2016,82,324.0,131.0,22.0,57.0,57259,Cocoa
2017,74,3105.0,132.0,25.0,57.0,234779,Cocoa
2018,18,326.0,133.0,4.0,60.0,1493,Cocoa
2004,37,327.0,134.0,9.0,57.0,64409,Coffee
2005,35,328.0,135.0,12.0,57.0,249978,Coffee
2006,5974,2903.1,136.0,2089.0,54.0,637,Coffee
2007,6631,2903.1,137.0,2810.0,54.5,43311,Coffee
2008,6705,2903.1,138.0,841.0,56.6,24848,Coffee
2009,5876,2996.6,139.0,3550.0,55.5,761,Coffee
2010,326,2996.6,140.0,109.0,58.5,45608,Coffee
2011,6470,2996.6,141.0,3368.0,59.5,234581,Coffee
2012,6709,3522.8,142.0,3671.0,55.0,646,Coffee
2013,6186,3522.8,143.0,2404.0,53.0,43562,Coffee
2014,6503,3522.8,144.0,2805.0,53.5,200000,Coffee
2015,5220,3729.8,145.0,2331.0,52.5,4847,Coffee
2016,4677,3729.8,146.0,2088.0,56.0,51239,Coffee
2017,4803,3729.8,147.0,2628.0,57.0,216396,Coffee
2018,3739,2746.2,148.0,1939.0,57.5,2644,Coffee
2004,3529,2746.2,149.0,1871.0,57.0,44235,Cardamum
2005,3649,2746.2,150.0,1868.0,55.0,203317,Cardamum
2006,1374,3360.0,151.0,127919.0,56.0,2134,Cardamum
2007,933,3360.0,152.0,75340.0,54.0,45186,Cardamum
2008,345,3360.0,153.0,29170.0,58.0,238542,Cardamum
2009,29,3605.4,154.0,1901.0,58.0,1516,Cardamum
2010,11,3605.4,155.0,972.0,59.0,57259,Cardamum
2011,10,3605.4,156.0,874.0,50.0,234779,Cardamum
2012,7,3512.4,157.0,592.0,54.0,1493,Cardamum
2013,10,3512.4,158.0,864.0,53.0,64409,Cardamum
2014,56,3512.4,159.0,5373.0,52.0,249978,Cardamum
2015,68,3296.0,160.0,6589.0,51.0,637,Cardamum
2016,56,3296.0,161.0,5107.0,57.0,43311,Cardamum
2017,66,3296.0,162.0,5518.0,57.0,24848,Cardamum
2018,55,3550.0,163.0,4912.0,60.0,761,Cardamum
2004,42,3550.0,164.0,3830.0,57.0,45608,Pepper
2005,51179,3550.0,165.0,4.0,57.0,234581,Pepper
2006,468,3654.0,166.0,9.0,54.0,646,Pepper
2007,11841,3654.0,167.0,12.0,54.5,43562,Pepper
2008,50975,3654.0,168.0,2089.0,56.6,200000,Pepper
2009,206,233.0,169.0,2810.0,55.5,4847,Pepper
2010,10922,233.0,170.0,841.0,58.5,51239,Pepper
2011,51390,233.0,171.0,3550.0,59.5,216396,Pepper
2012,177,234.0,172.0,109.0,55.0,2644,Pepper
2013,10723,234.0,173.0,3368.0,53.0,44235,Pepper
2014,51709,234.0,174.0,3671.0,53.5,203317,Pepper
